employee_id,client_id,first_name,last_name,personal_number,bank_account,bank_account_format,cost_centre,contract_type,pay_basis,monthly_salary,hourly_rate,started_on,ended_on,is_active,record_updated_on
E006-00092,CL-006,Roman,Pokorný,010211/9825,CZ3130308010338894661057,IBAN,STR-01,HPP,hourly,,165,2022-01-31,,True,2026-02-01
E006-00093,CL-006,Blanka,Vlčková,056107/7033,CZ5827006209142108284964,IBAN,STR-01,HPP,hourly,,190,2014-05-14,,True,2025-12-13
E006-00094,CL-006,Marek,Černý,660817/2420,CZ4203000000007596291559,IBAN,STR-01,DPČ,hourly,,225,2022-08-20,,True,2025-05-25
E006-00095,CL-006,Martina,Pospíšilová,915116/3526,CZ4930300000002522950781,IBAN,STR-01,HPP,hourly,,245,2021-05-29,,True,2025-08-16
E006-00096,CL-006,Lukáš,Šťastný,940910/4245,CZ9406005849225864515691,IBAN,STR-01,HPP,hourly,,320,2014-12-29,,True,2026-04-13
E006-00097,CL-006,Libor,Dvořák,040921/2678,CZ4403000000009124174413,IBAN,STR-01,HPP part-time,hourly,,260,2009-11-15,,True,2025-05-27
E006-00098,CL-006,Marie,Veselá,875118/1396,CZ1506000000007602995157,IBAN,STR-01,HPP,hourly,,285,2017-07-27,,True,2026-03-06
E006-00099,CL-006,Lucie,Marková,735423/7990,CZ7806000000006163475223,IBAN,STR-01,HPP,hourly,,275,2016-02-05,,True,2025-07-05
E006-00100,CL-006,Lenka,Jiroutová,655604/8275,CZ0520100000001906120033,IBAN,STR-01,HPP,hourly,,290,2011-12-25,,True,2025-09-01
E006-00101,CL-006,David,Beneš,630626/3963,CZ4108000000006199207213,IBAN,STR-01,HPP,hourly,,195,2015-08-02,,True,2025-04-24
E006-00102,CL-006,Radek,Válek,920502/1624,CZ9003007733449814817241,IBAN,STR-01,HPP,hourly,,280,2016-04-27,,True,2026-05-31
E006-00103,CL-006,Eva,Černá,935425/5880,CZ0903002111927839125967,IBAN,STR-01,HPP,hourly,,305,2016-10-16,,True,2026-03-29
E006-00104,CL-006,Vladimír,Malý,691017/9104,CZ5255003184494922656255,IBAN,STR-01,HPP,hourly,,315,2020-04-28,,True,2026-02-15
E006-00105,CL-006,Martina,Vávrová,635125/9033,CZ6330300000004471437932,IBAN,STR-01,HPP,hourly,,230,2020-12-11,,True,2026-05-10
E006-00106,CL-006,Josef,Kohout,630916/8332,CZ5120100000007703658952,IBAN,STR-01,DPČ,hourly,,210,2017-06-02,,True,2025-08-31
E006-00107,CL-006,Jan,Musil,661023/6387,CZ4906009464460627277221,IBAN,STR-01,HPP,hourly,,230,2022-07-03,,True,2025-06-15
E006-00108,CL-006,Tomáš,Navrátil,010606/8463,CZ2706000000001702533732,IBAN,STR-01,DPČ,hourly,,280,2011-09-29,,True,2026-02-24
E006-00109,CL-006,Antonín,Zeman,860404/4124,CZ9206007213727819022625,IBAN,STR-01,HPP,hourly,,205,2013-02-01,,True,2026-02-26
E006-00110,CL-006,Věra,Kučerová,826115/4506,CZ0630300000006665023148,IBAN,STR-01,DPČ,hourly,,280,2025-06-03,,True,2025-06-08
E006-00111,CL-006,Jiří,Kraus,800814/5427,CZ8930307626395891522350,IBAN,STR-02,HPP,hourly,,320,2023-10-25,,True,2025-12-09
E006-00112,CL-006,Roman,Novák,920807/8898,CZ5562100000003315217032,IBAN,STR-02,HPP,hourly,,320,2022-04-12,,True,2026-02-13
E006-00113,CL-006,Kateřina,Zavadilová,885108/7144,CZ2555006716900595331800,IBAN,STR-02,DPP,hourly,,305,2017-08-29,,True,2026-03-31
E006-00114,CL-006,Martin,Šebesta,851024/9503,CZ8106000000003748918480,IBAN,STR-02,DPP,hourly,,270,2017-03-08,,True,2026-02-12
E006-00115,CL-006,Jana,Slavíková,875120/9870,CZ8427000000002198316946,IBAN,STR-02,HPP,hourly,,230,2020-05-31,,True,2025-05-03
E006-00116,CL-006,Pavel,Zeman,950212/7018,CZ9403009980588263630677,IBAN,STR-02,HPP,hourly,,240,2022-02-11,,True,2025-04-26
E006-00117,CL-006,Ladislav,Kolář,631128/5899,CZ0206000000008689004481,IBAN,STR-02,HPP,hourly,,250,2024-01-18,,True,2026-06-11
E006-00118,CL-006,Pavel,Veselý,040215/2902,CZ4462100000006269589880,IBAN,STR-02,HPP part-time,hourly,,260,2019-05-16,,True,2026-03-09
E006-00119,CL-006,Klára,Válková,775812/7239,CZ7101000808747859239603,IBAN,STR-02,HPP,hourly,,310,2012-06-09,,True,2026-05-02
E006-00120,CL-006,Nikola,Válková,885220/8448,CZ7630304098240139567224,IBAN,STR-02,DPČ,hourly,,335,2022-09-12,,True,2025-12-13
E006-00121,CL-006,David,Urban,771221/7844,CZ4855000000006808125448,IBAN,STR-02,HPP part-time,hourly,,260,2017-12-29,,True,2025-04-26
E006-00122,CL-006,Jan,Pospíšil,040908/8121,CZ0408000000005165181283,IBAN,STR-02,HPP,hourly,,255,2014-06-19,,True,2025-11-20
E006-00123,CL-006,Veronika,Hrubanová,985625/3136,CZ6427000000005584646185,IBAN,STR-02,HPP part-time,hourly,,195,2019-06-24,,True,2025-04-10
E006-00124,CL-006,Zdeněk,Doubek,920823/6253,CZ1927003903119559463679,IBAN,STR-02,HPP,hourly,,325,2022-01-11,,True,2025-05-27
E006-00125,CL-006,Filip,Sýkora,040521/5310,CZ4727000000000292130260,IBAN,STR-02,HPP,hourly,,245,2019-09-27,,True,2026-01-29
E006-00126,CL-006,Ivana,Šmídová,895502/3662,CZ1903000000005633347690,IBAN,STR-02,HPP,hourly,,275,2017-12-01,,True,2025-09-11
E006-00127,CL-006,Eva,Svobodová,815826/6282,CZ8430305474170932109873,IBAN,STR-02,HPP,hourly,,230,2024-01-02,,True,2026-03-25
E006-00128,CL-006,Jan,Novotný,020726/8693,CZ4127000000005593032443,IBAN,STR-02,HPP,hourly,,225,2019-05-29,,True,2025-05-16
E006-00129,CL-006,Petra,Veselá,016127/2424,CZ2603009856876244626397,IBAN,STR-03,HPP,hourly,,165,2021-09-16,,True,2025-12-16
E006-00130,CL-006,Martin,Sova,710418/5472,CZ2806000000004262734254,IBAN,STR-03,HPP,hourly,,190,2026-01-07,,True,2026-05-23
E006-00131,CL-006,Miroslav,Zavadil,670221/2985,CZ9030301611127288125049,IBAN,STR-03,HPP,hourly,,290,2022-08-20,,True,2026-01-28
E006-00132,CL-006,Rostislav,Havlík,880709/6907,CZ6406000000009259768631,IBAN,STR-03,HPP,hourly,,175,2014-10-15,,True,2025-08-27
E006-00133,CL-006,Anna,Veselá,065807/8828,CZ4208000000004087023465,IBAN,STR-03,HPP,hourly,,300,2012-02-01,,True,2026-03-08
E006-00134,CL-006,Michal,Doležal,840223/3730,CZ7806000000006057532308,IBAN,STR-03,HPP,hourly,,215,2025-07-11,,True,2026-06-13
E006-00135,CL-006,Jaroslav,Hájek,000424/5833,CZ9130300000009305287995,IBAN,STR-03,HPP,hourly,,335,2024-04-11,,True,2025-06-07
E006-00136,CL-006,Jan,Peterka,940803/6622,CZ5830303768645442376827,IBAN,STR-03,HPP part-time,hourly,,265,2023-06-19,,True,2025-10-24
E006-00137,CL-006,David,Novotný,740927/6196,CZ6455007428642624365179,IBAN,STR-03,HPP,hourly,,180,2016-10-26,,True,2026-02-10
E006-00138,CL-006,Milan,Svoboda,030820/5406,CZ7508003068926738126484,IBAN,STR-03,HPP,hourly,,170,2021-03-16,,True,2026-01-19
E006-00139,CL-006,Věra,Marešová,695310/9211,CZ8508003079371559170991,IBAN,STR-03,HPP,hourly,,190,2025-10-05,,True,2025-11-24
E006-00140,CL-006,Jana,Dvořáková,055218/4258,CZ7755000000002279794677,IBAN,STR-03,HPP,hourly,,290,2022-05-25,,True,2025-09-09
E006-00141,CL-006,Karel,Malý,010812/6938,CZ1601000000002325108602,IBAN,STR-03,HPP,hourly,,250,2025-03-07,,True,2026-08-04
E006-00142,CL-006,Daniel,Mareš,740119/1307,CZ0455000000000576145803,IBAN,LEC-01,HPP part-time,hourly,,290,2019-06-04,,True,2025-05-21
E006-00143,CL-006,Zdeňka,Procházková,625110/2145,CZ4903000000002005077088,IBAN,LEC-01,HPP,hourly,,225,2024-11-12,,True,2025-04-04
E006-00144,CL-006,Martina,Černá,636201/2854,CZ1106000000007734669431,IBAN,LEC-01,HPP,hourly,,175,2017-09-14,,True,2026-02-11
E006-00145,CL-006,Lenka,Pospíšilová,645318/9596,CZ3606000000004264443153,IBAN,LEC-01,HPP,hourly,,275,2017-04-12,,True,2025-09-21
E006-00146,CL-006,Lucie,Urbanová,625418/6938,CZ4608000000008859415051,IBAN,LEC-01,HPP,hourly,,190,2013-09-09,,True,2025-06-06
E006-00147,CL-006,Jan,Foltýn,061216/9321,CZ8903000000003998211125,IBAN,LEC-01,HPP,hourly,,335,2016-07-26,,True,2026-03-20
E006-00148,CL-006,Tomáš,Svoboda,000820/6892,CZ3808000000007400975769,IBAN,LEC-01,HPP,hourly,,295,2024-03-27,,True,2026-07-17
E006-00149,CL-006,Jana,Kovářová,895512/9511,CZ4562100000007184357286,IBAN,LEC-01,HPP,hourly,,280,2021-05-26,,True,2025-04-16
E006-00150,CL-006,Anna,Zítková,745115/4997,CZ3708000000009891180060,IBAN,LEC-01,HPP,hourly,,315,2023-10-22,,True,2026-05-22
E006-00151,CL-006,Michaela,Čermáková,065427/4293,CZ8301000000009536534372,IBAN,LEC-01,HPP,hourly,,300,2018-07-25,,True,2025-04-23
E006-00152,CL-006,Zuzana,Marková,925725/1077,CZ4603000000007341050828,IBAN,LEC-01,HPP,hourly,,175,2023-12-07,,True,2025-07-05
E006-00153,CL-006,Jaroslava,Nováková,966103/4483,CZ6408000000000356856738,IBAN,LEC-01,HPP,hourly,,175,2025-07-05,,True,2025-08-13
E006-00154,CL-006,Tomáš,Černý,690508/4601,CZ6203000000005485454508,IBAN,LEC-01,HPP,hourly,,255,2022-05-02,,True,2026-05-17
E006-00155,CL-006,Markéta,Kovářová,945904/9040,CZ0230300000007182325675,IBAN,LEC-01,DPČ,hourly,,315,2019-12-07,,True,2025-11-21
E006-00156,CL-006,Barbora,Rybová,765917/6551,CZ5320107308715518072485,IBAN,LEC-01,HPP,hourly,,285,2021-12-22,,True,2025-04-21
E006-00157,CL-006,Martin,Novák,840621/5563,CZ6562100000003731429108,IBAN,LEC-01,HPP,hourly,,255,2021-04-13,,True,2026-05-30
E006-00158,CL-006,Jana,Nováková,926012/2232,CZ9420100000008744131103,IBAN,LEC-01,HPP,hourly,,330,2014-11-07,,True,2025-05-06
E006-00159,CL-006,Hana,Doležalová,935103/8688,CZ8306002125085712321595,IBAN,LEC-01,DPP,hourly,,215,2017-02-21,,True,2025-05-31
E006-00160,CL-006,Martina,Rybová,885117/5612,CZ3501009702893184341730,IBAN,LEC-01,HPP,hourly,,275,2016-01-30,,True,2025-06-17
E006-00161,CL-006,Vladimír,Horák,951021/8768,CZ4520100000000334527835,IBAN,LEC-01,DPČ,hourly,,245,2016-06-12,,True,2025-11-18
E006-00162,CL-006,Helena,Beránková,855613/3123,CZ8706000000004111186018,IBAN,LEC-01,DPČ,hourly,,220,2020-11-13,,True,2026-03-15
E006-00163,CL-006,Dagmar,Šťastná,915303/6771,CZ6130304382773263970652,IBAN,LEC-01,HPP,hourly,,225,2024-07-07,,True,2025-08-03
E006-00164,CL-006,Petr,Sedláček,890821/4952,CZ7106000000005100007022,IBAN,LEC-01,HPP,hourly,,185,2018-08-12,,True,2025-12-26
E006-00165,CL-006,Miroslav,Čech,050303/2202,CZ9120105352819398468356,IBAN,LEC-01,HPP,hourly,,165,2011-12-06,,True,2025-07-17
E006-00166,CL-006,Radek,Novák,910618/7014,CZ4262100000006423791010,IBAN,LEC-01,HPP,hourly,,285,2018-05-10,,True,2026-02-26
E006-00167,CL-006,Petr,Procházka,660118/5013,CZ1662105579909553315938,IBAN,LEC-01,HPP,hourly,,160,2024-01-27,,True,2025-10-18
E006-00168,CL-006,Martin,Pokorný,810621/4092,CZ5506000000008624794474,IBAN,LEC-01,DPP,hourly,,180,2024-01-05,,True,2025-10-13
E006-00169,CL-006,Zdeňka,Tomková,925612/7074,CZ5303000000009076911971,IBAN,LEC-01,HPP,hourly,,220,2014-09-22,,True,2025-08-29
E006-00170,CL-006,Tomáš,Beneš,760208/1307,CZ8201000000001323642554,IBAN,LEC-01,HPP part-time,hourly,,305,2020-10-09,,True,2026-01-31
E006-00171,CL-006,Michal,Fiala,800817/2940,CZ6903000000007067638745,IBAN,LEC-01,DPČ,hourly,,265,2020-04-24,,True,2026-04-08
E006-00172,CL-006,Klára,Havlíková,656003/6511,CZ1030300000002106897143,IBAN,LEC-01,HPP,hourly,,270,2024-04-28,,True,2026-05-22
E006-00173,CL-006,Marie,Kalousová,785426/5582,CZ6906001604565283033536,IBAN,LEC-01,HPP,hourly,,255,2024-09-16,,True,2025-10-21
E006-00174,CL-006,Kateřina,Loukotová,915105/6405,CZ5662100000000564001940,IBAN,LEC-01,HPP part-time,hourly,,240,2012-10-26,,True,2025-12-27
E006-00175,CL-006,Lenka,Holubová,705311/9162,CZ8855000000008844512270,IBAN,LEC-01,HPP,hourly,,185,2020-05-17,,True,2026-07-10
E006-00176,CL-006,Zdeňka,Marková,035210/9712,CZ2820100000005245086502,IBAN,LEC-01,HPP,hourly,,160,2018-09-05,,True,2026-03-14
E006-00177,CL-006,Hana,Kovářová,055212/3841,CZ0406000000000095383535,IBAN,LEC-01,HPP,hourly,,260,2022-06-29,,True,2025-05-08
E006-00178,CL-006,Martina,Holubová,866021/8988,CZ5162100000009839517032,IBAN,LEC-01,HPP,hourly,,315,2023-10-01,,True,2025-06-13
E006-00179,CL-006,Barbora,Němcová,965519/2845,CZ8820100000001832143041,IBAN,LEC-01,DPČ,hourly,,230,2012-05-19,,True,2026-07-28
E006-00180,CL-006,Marek,Černý,990217/4778,CZ3303000000008220152847,IBAN,LEC-01,HPP,hourly,,310,2017-12-17,,True,2025-06-05
E006-00181,CL-006,Zdeňka,Bláhová,765416/4149,CZ6903006154012154525824,IBAN,LEC-01,DPP,hourly,,295,2014-07-18,,True,2025-11-11
E006-00182,CL-006,Marek,Horák,061007/1275,CZ0555000000002881726757,IBAN,LEC-01,HPP,hourly,,210,2016-10-01,,True,2025-04-19
E006-00183,CL-006,Jaroslava,Čermáková,845923/2423,CZ3106002033969674958865,IBAN,LEC-01,HPP,hourly,,320,2015-04-23,,True,2025-05-18
E006-00184,CL-006,Adam,Pokorný,940503/6837,CZ4162100000003116333140,IBAN,LEC-01,HPP,hourly,,230,2010-10-05,,True,2026-02-20
E006-00185,CL-006,Radka,Růžičková,965725/8275,CZ9262100000001755808573,IBAN,LEC-01,HPP,hourly,,310,2020-11-05,,True,2025-08-31
E006-00186,CL-006,Ivana,Fialová,655603/4886,CZ3027006044555226267275,IBAN,LEC-02,DPČ,hourly,,230,2020-07-26,,True,2025-05-25
E006-00187,CL-006,Marie,Havlíková,856003/8430,CZ4427000000006005436910,IBAN,LEC-02,HPP part-time,hourly,,250,2018-01-13,,True,2025-07-15
E006-00188,CL-006,Dominik,Vaněk,940820/2342,CZ7101000000005023891664,IBAN,LEC-02,HPP,hourly,,175,2019-12-04,,True,2025-04-06
E006-00189,CL-006,Jan,Dvořák,040619/1516,CZ7401001771709636372245,IBAN,LEC-02,HPP,hourly,,335,2024-07-01,,True,2026-07-21
E006-00190,CL-006,Michaela,Doležalová,705524/4282,CZ2462103944822667675426,IBAN,LEC-02,HPP part-time,hourly,,220,2021-07-25,,True,2025-11-12
E006-00191,CL-006,Anna,Novotná,895227/2271,CZ6803000000008877164160,IBAN,LEC-02,HPP part-time,hourly,,225,2024-12-19,,True,2025-04-30
E006-00192,CL-006,Michaela,Fialová,925227/2558,CZ0327009608497289068395,IBAN,LEC-02,HPP,hourly,,320,2021-08-22,,True,2025-12-25
E006-00193,CL-006,Martin,Válek,701027/8372,CZ5830300000003360581606,IBAN,LEC-02,HPP part-time,hourly,,180,2018-10-17,,True,2026-03-24
E006-00194,CL-006,Jan,Kvasnička,740619/9083,CZ4101000000003163262454,IBAN,LEC-02,HPP,hourly,,205,2012-10-12,,True,2025-07-07
E006-00195,CL-006,Adam,Vlček,821020/2236,CZ4920107548042970751593,IBAN,LEC-02,HPP,hourly,,285,2020-06-14,,True,2026-04-09
E006-00196,CL-006,Iveta,Kolářová,965401/7010,CZ5708000000008592574061,IBAN,LEC-02,HPP,hourly,,240,2020-06-07,,True,2026-02-14
E006-00197,CL-006,Marie,Hrubanová,635322/7764,CZ7720100000009366558972,IBAN,LEC-02,HPP,hourly,,170,2020-03-17,,True,2025-07-08
E006-00198,CL-006,Kateřina,Rybová,855206/1808,CZ2827007422115304864754,IBAN,LEC-02,HPP,hourly,,170,2015-02-15,,True,2025-07-25
E006-00199,CL-006,Jan,Slavík,810219/2249,CZ6755004367047841246590,IBAN,LEC-02,HPP,hourly,,325,2023-02-02,,True,2026-02-14
E006-00200,CL-006,Anna,Šulcová,675304/4235,CZ9608000000007014678627,IBAN,LEC-02,HPP,hourly,,310,2022-11-02,,True,2025-08-17
E006-00201,CL-006,Markéta,Krejčí,965920/6204,CZ8855005858814991190034,IBAN,LEC-02,HPP,hourly,,230,2021-01-15,,True,2025-11-27
E006-00202,CL-006,Věra,Rybová,036011/4273,CZ1703002662546270205451,IBAN,LEC-02,HPP,hourly,,235,2019-06-05,,True,2025-10-14
E006-00203,CL-006,Kateřina,Pešková,825405/4245,CZ4427000000006491151994,IBAN,LEC-02,HPP,hourly,,220,2024-08-13,,True,2026-07-12
E006-00204,CL-006,Ladislav,Král,700712/3941,CZ6806000000003878818592,IBAN,LEC-02,DPČ,hourly,,245,2021-07-04,,True,2025-08-05
E006-00205,CL-006,Jitka,Nováková,735801/6334,CZ4301009568625969710138,IBAN,LEC-02,HPP,hourly,,315,2022-08-21,,True,2026-03-27
E006-00206,CL-006,Roman,Vaněk,720203/8602,CZ5362100000003322451328,IBAN,LEC-02,HPP,hourly,,160,2019-01-23,,True,2026-04-26
E006-00207,CL-006,Jana,Růžičková,895826/2156,CZ5255000000002802240134,IBAN,LEC-02,HPP,hourly,,230,2019-08-25,,True,2026-01-27
E006-00208,CL-006,Eva,Růžičková,985903/4810,CZ1727000000008600022496,IBAN,LEC-02,HPP,hourly,,175,2015-07-10,,True,2025-09-06
E006-00209,CL-006,Markéta,Říhová,925718/2962,CZ3420100000002715533392,IBAN,LEC-02,HPP,hourly,,165,2022-05-05,,True,2025-10-14
E006-00210,CL-006,Milan,Kučera,740226/1381,CZ6362100000004714573614,IBAN,LEC-02,DPČ,hourly,,185,2019-12-20,,True,2026-01-23
E006-00211,CL-006,Miroslav,Vávra,800123/9124,CZ9062104978260023337479,IBAN,LEC-02,HPP,hourly,,230,2021-10-13,,True,2025-04-21
E006-00212,CL-006,Michal,Hlaváček,651121/2119,CZ5206000000002311099545,IBAN,LEC-02,HPP,hourly,,195,2016-12-06,,True,2026-02-02
E006-00213,CL-006,Petr,Vlk,881017/5435,CZ7430300000004146058509,IBAN,LEC-03,HPP,hourly,,300,2023-10-26,,True,2025-07-12
E006-00214,CL-006,Zuzana,Jandáková,836213/9508,CZ0308005455902745856352,IBAN,LEC-03,HPP part-time,hourly,,165,2016-09-03,,True,2026-04-01
E006-00215,CL-006,František,Svoboda,711210/3079,CZ6701000000008647691359,IBAN,LEC-03,HPP,hourly,,160,2020-11-05,,True,2026-05-20
E006-00216,CL-006,Tereza,Musilová,635202/3518,CZ3106000000009964490812,IBAN,LEC-03,HPP,hourly,,220,2020-07-10,,True,2025-11-13
E006-00217,CL-006,Lucie,Loukotová,025416/9915,CZ2620101513830317591994,IBAN,LEC-03,HPP part-time,hourly,,320,2012-12-18,,True,2025-09-30
E006-00218,CL-006,Iveta,Procházková,625622/6928,CZ2306000000006409141711,IBAN,LEC-03,HPP,hourly,,240,2021-09-10,,True,2025-08-31
E006-00219,CL-006,Ludmila,Vaněková,995328/7011,CZ4908000000006514619156,IBAN,LEC-03,HPP,hourly,,265,2023-01-01,,True,2026-06-26
E006-00220,CL-006,Tomáš,Král,980621/1394,CZ1003000000009513956624,IBAN,LEC-03,HPP part-time,hourly,,245,2017-01-03,,True,2026-02-04
E006-00221,CL-006,Eva,Tichá,646111/9262,CZ4208000000008820082787,IBAN,LEC-03,HPP,hourly,,335,2020-05-28,,True,2025-11-29
E006-00222,CL-006,Ludmila,Rybová,655914/5151,CZ8206001320436261588892,IBAN,LEC-03,HPP,hourly,,225,2024-07-29,,True,2026-07-01
E006-00223,CL-006,Milan,Bureš,771015/4420,CZ5601000000005400357373,IBAN,LEC-03,HPP,hourly,,315,2022-11-12,,True,2025-10-30
E006-00224,CL-006,Zdeňka,Štěpánková,975113/8581,CZ7906000000001846966669,IBAN,LEC-03,HPP part-time,hourly,,250,2017-04-25,,True,2025-12-12
E006-00225,CL-006,Věra,Vlková,806001/8436,CZ5520100000000475010427,IBAN,LEC-03,HPP,hourly,,220,2021-02-23,,True,2026-03-26
E006-00226,CL-006,Marie,Marková,685511/7082,CZ2230300851476995498426,IBAN,LEC-03,HPP,hourly,,180,2013-02-17,,True,2025-10-09
E006-00227,CL-006,Martina,Válková,915811/7015,CZ8630300000008526568302,IBAN,LEC-03,HPP,hourly,,265,2025-10-28,,True,2026-02-10
E006-00228,CL-006,Anna,Procházková,965311/9580,CZ6208000000008973982918,IBAN,LEC-03,HPP,hourly,,300,2023-12-19,,True,2026-08-02
E006-00229,CL-006,Barbora,Pospíšilová,675728/4354,CZ3462100000008487521735,IBAN,LEC-03,HPP,hourly,,325,2024-11-28,,True,2025-12-15
E006-00230,CL-006,Vladimír,Mareš,661113/7959,CZ7503000000008503241062,IBAN,LEC-04,HPP,hourly,,175,2017-07-27,,True,2025-07-30
E006-00231,CL-006,Lucie,Křížová,765613/9490,CZ3708000000002108150514,IBAN,LEC-04,HPP,hourly,,215,2023-05-12,,True,2026-07-14
E006-00232,CL-006,Eva,Dudová,826220/2502,CZ0527000000003315776410,IBAN,LEC-04,HPP,hourly,,325,2010-06-09,,True,2025-10-19
E006-00233,CL-006,David,Blažek,940102/6049,CZ0306005340874197200386,IBAN,LEC-04,HPP,hourly,,170,2016-09-19,,True,2026-02-27
E006-00234,CL-006,Marek,Růžička,810903/5898,CZ2162100000003080724509,IBAN,LEC-04,HPP,hourly,,300,2019-08-16,,True,2026-02-09
E006-00235,CL-006,Zuzana,Zajícová,665912/8640,CZ4420100000001698206427,IBAN,LEC-04,HPP,hourly,,325,2019-01-22,,True,2025-10-11
E006-00236,CL-006,Veronika,Kalousová,025101/2568,CZ9008000000002084937460,IBAN,LEC-04,HPP,hourly,,280,2023-11-16,,True,2026-03-12
E006-00237,CL-006,Miroslava,Novotná,996213/5679,CZ4430300000003836783667,IBAN,LEC-04,HPP part-time,hourly,,245,2018-04-24,,True,2025-10-31
E006-00238,CL-006,Alena,Procházková,986210/5384,CZ3827004677782229783970,IBAN,LEC-04,HPP,hourly,,305,2018-06-02,,True,2025-07-19
E006-00239,CL-006,Hana,Dudová,715921/8652,CZ8908000000006996529665,IBAN,LEC-04,HPP,hourly,,180,2021-11-14,,True,2025-04-13
E006-00240,CL-006,Anna,Šťastná,635614/5675,CZ6708004949562068912764,IBAN,LEC-04,DPČ,hourly,,195,2016-05-17,,True,2025-10-27
E006-00241,CL-006,Zdeněk,Hejduk,680505/3720,CZ7301006539839088987945,IBAN,LEC-04,HPP,hourly,,190,2021-08-30,,True,2026-06-05
E006-00242,CL-006,Radek,Kraus,981218/3856,CZ5930300105841991538181,IBAN,TEC-01,HPP,hourly,,305,2024-02-02,,True,2026-03-20
E006-00243,CL-006,Hana,Němcová,675320/2316,CZ0708000000000311600668,IBAN,TEC-01,DPP,hourly,,280,2024-07-30,,True,2025-06-02
E006-00244,CL-006,Ivana,Novotná,726104/3267,CZ9308006181131610226618,IBAN,TEC-01,HPP,hourly,,235,2022-09-22,,True,2025-11-27
E006-00245,CL-006,Anna,Zatloukalová,685103/1128,CZ6203000232668705797673,IBAN,TEC-01,HPP,hourly,,320,2021-10-10,,True,2026-05-27
E006-00246,CL-006,Klára,Blažková,985525/7170,CZ7130300000008749873824,IBAN,TEC-01,HPP,hourly,,230,2016-08-31,,True,2026-01-22
E006-00247,CL-006,Jiří,Navrátil,030808/5954,CZ9755000000005001404603,IBAN,TEC-01,HPP,hourly,,240,2019-08-15,,True,2025-10-19
E006-00248,CL-006,Josef,Navrátil,650404/7171,CZ6562100000007678991548,IBAN,TEC-01,HPP,hourly,,275,2020-02-08,,True,2026-04-14
E006-00249,CL-006,Jana,Vlková,896113/6316,CZ6308000000004482352892,IBAN,TEC-01,HPP,hourly,,245,2019-08-02,,True,2026-02-12
E006-00250,CL-006,Josef,Blažek,010124/4940,CZ9030300000003714199574,IBAN,TEC-01,HPP,hourly,,230,2023-08-31,,True,2026-07-26
E006-00251,CL-006,Petr,Doubek,020321/9025,CZ1355000000003920302218,IBAN,TEC-01,HPP,hourly,,175,2015-05-05,,True,2026-05-23
E006-00252,CL-006,Anna,Svobodová,775306/7182,CZ6708000000007515546894,IBAN,TEC-01,HPP,hourly,,165,2022-03-24,,True,2026-02-13
E006-00253,CL-006,Eva,Konečná,715117/2541,CZ0620107376036951278236,IBAN,TEC-01,HPP,hourly,,265,2021-12-20,,True,2026-08-07
E006-00254,CL-006,Kateřina,Vlková,985924/7643,CZ6701002247362986570139,IBAN,TEC-01,HPP,hourly,,265,2021-03-13,,True,2025-06-23
E006-00255,CL-006,Radek,Novák,900708/5481,CZ6208000000002964814682,IBAN,TEC-01,HPP,hourly,,320,2020-11-19,,True,2025-09-28
E006-00256,CL-006,Jaroslava,Hájková,756113/7541,CZ4430308875414216226477,IBAN,PRA-01,DPP,hourly,,255,2023-03-14,,True,2026-04-23
E006-00257,CL-006,Marie,Němcová,815524/9173,CZ9201000000007497619042,IBAN,PRA-01,DPČ,hourly,,195,2020-06-18,,True,2025-05-09
E006-00258,CL-006,David,Novák,720727/3770,CZ0506000000000569507780,IBAN,PRA-01,HPP,hourly,,225,2022-10-30,,True,2026-06-10
E006-00259,CL-006,Roman,Marek,060917/9379,CZ4862100207968548788798,IBAN,PRA-01,HPP,hourly,,205,2015-01-15,,True,2025-05-06
E006-00260,CL-006,Zdeněk,Kadleček,731119/5222,CZ5606000000007482557473,IBAN,PRA-01,DPP,hourly,,335,2018-10-31,,True,2026-03-20
E006-00261,CL-006,Pavel,Křeček,050627/9412,CZ5362100000005917451200,IBAN,PRA-01,HPP part-time,hourly,,230,2013-02-08,,True,2025-03-22
E006-00262,CL-006,Helena,Krausová,715427/7260,CZ7327000000008994857369,IBAN,PRA-01,HPP,hourly,,180,2023-04-08,,True,2026-05-31
E006-00263,CL-006,Václav,Kolář,850815/3272,CZ8027000000006769653672,IBAN,PRA-01,HPP,hourly,,160,2021-03-09,,True,2025-08-29
